seller,mean_pricing_gap,pricing_gap_variance,extreme_pricing_count,transaction_count,log_pricing_gap_variance,log_extreme_pricing_count,cluster
steve and sons auto sales llc,2287.5,3816420.4545454546,1,12,15.154823749515092,0.6931471805599453,2
steve landers toyota,-1959.375,30106528.445512827,4,40,17.22025263129435,1.6094379124341003,1
stew hansen dodge city jeep,103.84615384615384,2045817.3076923073,0,13,14.53130841788098,0.0,2
stg auto group,-38.59649122807018,1789548.012730943,0,114,14.397474197877655,0.0,2
sti remarketing,1079.6666666666667,2904298.5458612964,2,150,14.881702799008563,1.0986122886681098,2
stingray chevrolet,458.8709677419355,4578189.516129032,2,31,15.336814394209574,1.0986122886681098,2
stratford hyundai,-1032.306967984934,2033379.8093664525,6,531,14.525210389071596,1.9459101490553132,1
stratton auto sales inc,-255.98159509202455,1691534.2157085508,0,163,14.341147086204954,0.0,0
stream llc dba stream remarketing solutions,-1150.5395683453237,2077984.3082056092,4,139,14.546909380455396,1.6094379124341003,1
street smartz auto sales corporation,1566.25,5600083.881578948,1,20,15.538292313015317,0.6931471805599453,2
street track-n-trail inc,-445.8333333333333,462026.5151515152,0,12,13.043379724895463,0.0,0
style financial acceptance company,-402.0833333333333,741870.2651515151,0,12,13.516931009996771,0.0,0
subaru financial services,676.6666666666666,1652095.238095238,0,15,14.317555486871866,0.0,2
subaru of america,68.21901792673421,1666105.5034757892,9,1283,14.326000027322175,2.302585092994046,1
subaru of clear lake,-352.94117647058823,918193.9338235294,0,17,13.730164993273357,0.0,0
subaru of pembroke pines,-297.85714285714283,803322.4789915965,0,35,13.59651274990805,0.0,0
subaru of spokane,110.41666666666667,551517.2101449274,0,24,13.220430136432341,0.0,0
subasta & subasta,468.3333333333333,5588523.809523809,0,15,15.53622591218666,0.0,2
sullivan auto group llc,677.9400461183704,2368233.1764027686,14,1301,14.677655162158516,2.70805020110221,1
sullivan auto trading inc,280.7352941176471,1152122.9768534636,0,170,13.957117733243896,0.0,0
sullivan buick gmc truck,165.0,1274625.0,0,15,14.058163360210694,0.0,0
sullivan cadillac,-62.5,859110.5769230768,0,14,13.663654084176228,0.0,0
sullivan luxury cars llc,541.8831168831168,2166026.9993164735,1,77,14.58840563319843,0.6931471805599453,2
summer enterprises of miami inc,1045.6521739130435,2079046.822742475,0,92,14.547420569337724,0.0,2
summs skip & collections,-895.8333333333334,751047.7941176471,0,18,13.529225900829609,0.0,0
sun community fcu,-482.60869565217394,1033206.5217391305,0,23,13.848178620219068,0.0,0
suncoast credit corporation,-263.46153846153845,3526314.1025641025,0,13,15.075764003393527,0.0,2
sunrise ford company,261.6666666666667,2051327.380952381,0,15,14.533998131967742,0.0,2
suntrust bank,-293.64130434782606,3739465.1978545017,5,460,15.134453431357736,1.791759469228055,1
suntrust bank public,-663.8235294117648,2000111.6946778703,1,85,14.508714084275702,0.6931471805599453,2
super auto,43.18181818181818,2529636.3636363638,0,11,14.743586515899246,0.0,2
super buy auto sales inc,-516.25,1096333.8815789474,0,20,13.907483248705445,0.0,0
superior automotive sales i,585.2272727272727,1667392.9704016917,0,44,14.32677246878424,0.0,2
superior chevrolet,-368.75,879218.75,0,12,13.686790145422522,0.0,0
superior motors,1927.2727272727273,39552681.81818182,1,11,17.49314408345969,0.6931471805599453,2
superior wholesalers inc,821.2962962962963,1156716.5242165243,0,27,13.961096831351599,0.0,2
supreme fcu,289.7810218978102,941815.760519536,0,137,13.755566012895223,0.0,0
surf city nissan,243.75,1250013.586956522,0,24,14.038665778775613,0.0,0
sutton ford/ge,34.25141242937853,1376690.0187657038,3,354,14.13519336528871,1.3862943611198906,2
sutton leasing inc,-491.1458333333333,5654853.446365248,2,48,15.548024928273652,1.0986122886681098,1
suzuki of newmarket,-1016.1764705882352,2538020.5882352944,1,51,14.746895433223168,0.6931471805599453,1
symbolic motor cars,429.82456140350877,2652255.2786834342,4,114,14.790921261623243,1.6094379124341003,2
t & k enterprises of mt airy inc,859.878587196468,914651.9210670261,1,453,13.726299951058937,0.6931471805599453,2
t & s motors,1121.4071856287426,1898834.9054902247,3,167,14.456751575049836,1.3862943611198906,2
t l c auto sales inc,1113.4615384615386,1036418.2692307694,0,13,13.851282319962296,0.0,2
t. james motorsports llc,988.28125,1505065.1726973683,2,96,14.224347423768204,1.0986122886681098,2
tacoma dodge chrysler jeep,660.483870967742,6288240.591397851,2,31,15.654192033376942,1.0986122886681098,2
tamiami ford inc,-95.0,1198027.7777777778,0,10,13.996188078886364,0.0,0
tappahannock chevrolet llc,-1112.5,16390312.5,1,42,16.61220107805386,0.6931471805599453,1
tc's used cars llc,699.561403508772,1089252.0363408518,0,57,13.901002731527653,0.0,0
tcar recovery and remarketing,-2373.076923076923,6403173.076923077,2,13,15.672304374906815,1.0986122886681098,1
td auto finance,-1177.858399296394,5317951.769544264,51,1137,15.486598969501637,3.9512437185814275,1
tdaf remarketing,282.5796178343949,3267514.207706808,110,6280,14.99954037870283,4.709530201312334,1
tds auto brokers,178.44827586206895,1157353.7561576355,0,29,13.96164757642782,0.0,0
team ford lincoln,632.5757575757576,2973261.12689394,1,33,14.90517026724726,0.6931471805599453,2
teamone toyota of gadsden,854.5454545454545,1085727.2727272727,0,11,13.897761538893384,0.0,2
teen challenge of the midlands inc,-329.54545454545456,248227.2727272727,0,11,12.422104056334057,0.0,0
teg federal credit union,-1762.5,8016418.269230767,1,14,15.897002404984729,0.6931471805599453,1
tenvoorde ford inc,537.5,393916.66666666657,0,16,12.883897198592146,0.0,0
terry cullen southlake chev inc,369.949494949495,1722882.3953823957,1,99,14.35950983787605,0.6931471805599453,2
terry inc,333.3333333333333,929077.380952381,0,15,13.74194838555272,0.0,0
terryville chevrolet llc,241.78571428571428,3851643.504140787,2,70,15.164010758996639,1.0986122886681098,2
texas auto,284.61538461538464,1558493.58974359,0,13,14.259230906732487,0.0,2
texas auto brokers,477.56439393939394,2454468.984430811,4,264,14.713421403613788,1.6094379124341003,2
texas direct auto,-430.21008403361344,2452352.859830801,4,595,14.712558880401884,1.6094379124341003,1
texas rv outlet superstore,258.7155963302752,3161277.501698946,1,109,14.966487092884211,0.6931471805599453,2
tfp international inc,-1048.4615384615386,2141794.4711538455,1,65,14.577155040441982,0.6931471805599453,1
the auto connection,841.3978494623656,2409707.8073866284,1,93,14.695016471356164,0.6931471805599453,2
the auto gallery,431.8181818181818,5285606.060606061,1,22,15.480498035516138,0.6931471805599453,2
the auto group collection inc,899.5454545454545,2838946.54882155,1,55,14.85894396005427,0.6931471805599453,2
the auto group inc,103.4090909090909,3112041.3961038957,0,22,14.950789787614323,0.0,2
the bancorp bank,-442.5925925925926,1886337.2507122508,0,27,14.450148074298312,0.0,0
the bmw store,-219.68085106382978,2218693.917668826,1,47,14.612429706058295,0.6931471805599453,2
the car connection,-1064.375,1391022.0352564107,0,40,14.145550030981553,0.0,0
the car exchange,423.8578680203046,2642871.7756137988,4,197,14.78737705607286,1.6094379124341003,2
the collection,-172.96037296037295,5962768.902631636,13,429,15.601045679842972,2.6390573296152584,1
the hertz corporation,-178.88278275819724,1080492.7902506802,62,16286,13.892928707805373,4.143134726391533,1
the hertz corporation/gm,-379.4871794871795,962463.606286187,0,156,13.777252571778268,0.0,0
the key finance,-975.0,3239772.727272727,0,12,14.991014048068273,0.0,2
the mint leasing inc,-765.3846153846154,307764.42307692306,0,13,12.63709315839428,0.0,0
the motor car group inc,636.3478260869565,1847603.5652173916,0,46,14.429400528426092,0.0,2
the salvation army,85.0,174625.0,0,15,12.070401823099774,0.0,0
thrift investment corporation,-1510.7142857142858,1426410.7142857148,0,21,14.17067255798032,0.0,0
thrifty car sales,-472.05882352941177,1129990.8088235294,0,17,13.937720941833515,0.0,0
thrifty rent a car/mount rainier,-595.8333333333334,2076415.4411764706,0,18,14.54615410102006,0.0,0
tidalwave finance corp,-377.3809523809524,1259349.0783410138,0,63,14.04610633501102,0.0,0
tidewater motor credit,-618.2870370370371,1875567.832727587,0,108,14.444422548831726,0.0,0
tiger financial management llc,-707.2802197802198,1329411.4845789568,2,182,14.100247661683596,1.0986122886681098,0
tim dahle nissan of southtowne,450.0,1142857.1428571427,0,15,13.949042825588414,0.0,0
tim short chevrolet,329.92957746478874,2092814.6378269617,1,71,14.55402091242035,0.6931471805599453,2
time finance co,-446.11801242236027,2030871.554736025,3,161,14.523976088586776,1.3862943611198906,1
tims buick hyundai subaru & gmc inc,-39.0625,2640747.3958333335,1,16,14.78657291821891,0.6931471805599453,2
tio rico te ayuda-anfs inc,-1222.9166666666667,3458233.901515152,1,12,15.056268872795384,0.6931471805599453,1
tipton motors inc,-978.5714285714286,5343205.357142857,1,21,15.49133647215608,0.6931471805599453,1
tischer acura nissan,-569.5945945945946,1512574.1366366367,0,37,14.229324144768398,0.0,0
titlebucks/las vegas nv3,-390.0,482388.8888888889,0,10,13.086507964160708,0.0,0
titlebucks/lasvegas nv1,-591.0714285714286,841981.4560439561,0,14,13.643514456955081,0.0,0
titlemax of blue diamond,-754.5454545454545,845477.2727272727,0,11,13.647657749447442,0.0,0
titlemax of buffalo dr. - nv 10,-420.45454545454544,310602.2727272727,0,11,12.646271726432174,0.0,0
titlemax of eastern ave. - nv 7,-800.0,2238214.2857142854,1,22,14.6211893588103,0.6931471805599453,2
titlemax of falls church 1,-977.2727272727273,362681.8181818182,0,11,12.80128395216605,0.0,0
titlemax of flamingo rd. - nv 9,-370.45454545454544,316477.2727272727,0,11,12.66500986963893,0.0,0
titlemax of rainbow blvd - nv 4,-410.0,138638.88888888888,0,10,11.839635122952993,0.0,0
titlemax of tropicana ave. - nv 6,-268.3333333333333,523970.23809523805,0,15,13.16919207266549,0.0,0
titlemax of west craig rd. - nv 8,-836.25,531807.5657894737,0,20,13.184038864824695,0.0,0
titlemax/balcone heights tx1,-684.5454545454545,1288020.6228956226,0,55,14.06861797346796,0.0,0
titlemax/castle hills tx1,-722.0588235294117,911397.0588235294,0,17,13.72273502792544,0.0,0
titlemax/fort apache-nv16,-729.0,2025243.7500000002,1,25,14.521201115416819,0.6931471805599453,2
titlemax/lake mead nv1,-175.0,322638.8888888889,0,10,12.684292085166112,0.0,0
titlemax/las vegas nv18,-864.2857142857143,1054299.4505494507,0,14,13.868388024909587,0.0,0
titlemax/las vegas nv21,-578.5714285714286,613832.4175824176,0,14,13.327478863449887,0.0,0
titlemax/las vegas nv22,-764.5833333333334,2756529.356060606,1,12,14.829483329489095,0.6931471805599453,2
titlemax/las vegas nv27,-507.5,353618.05555555556,0,10,12.775975498439406,0.0,0
titlemax/las vegas nv28,-527.2727272727273,893306.8181818181,0,11,13.702686501674265,0.0,0
titlemax/las vegas nv29,-90.9090909090909,307534.09090909094,0,11,12.636344476495417,0.0,0
titlemax/las vegas nv32,-914.2857142857143,1549299.4505494502,0,14,14.253314064792738,0.0,0
titlemax/new braunfels tx1,-733.9285714285714,1476789.1483516484,0,14,14.205381471765657,0.0,0
titlemax/san antonio tx24,-1153.5714285714287,1895322.2996515678,1,42,14.45489998862329,0.6931471805599453,1
titlemax/whitehall oh1,-1267.6470588235295,1936778.492647059,0,17,14.476537096284265,0.0,0
titlemax/windcrest tx1,-938.3928571428571,1398726.4610389608,1,56,14.151073424833378,0.6931471805599453,0
titlemax/woodbridge va3,-817.5,314729.1666666667,0,10,12.659470936947933,0.0,0
tj lending,-367.3076923076923,609623.3974358974,0,13,13.320598304594228,0.0,0
tmt auto wholesale inc,230.46875,1360029.1418650793,0,64,14.123017420602723,0.0,0
tmx finance dba instaloan lakeland fl1,-547.5,203673.61111111112,0,10,12.224278955817065,0.0,0
top star lsg,-828.5714285714286,3928392.8571428573,1,21,15.183741212559935,0.6931471805599453,1
total finance llc,-740.0,1724368.4210526315,0,20,14.36037198860384,0.0,0
total resource auctions-tulsa,-5038.636363636364,19986670.454545453,4,11,16.810576182084173,1.6094379124341003,1
towbin dodge,311.94690265486724,1230670.729298357,0,113,14.023070699659367,0.0,0
towbin motorcars,-556.6666666666666,10613166.66666667,3,15,16.17760602085404,1.3862943611198906,1
town & country ford inc,-270.8333333333333,1456775.3623188406,0,24,14.191736581508021,0.0,0
town & country motors,-571.6666666666666,882375.0000000001,0,45,13.690373548002132,0.0,0
town & country motors ii,236.66666666666666,1587229.8850574715,0,30,14.277501474154997,0.0,2
town & country toyota scion,-312.0689655172414,968465.2093596059,0,29,13.783468871555693,0.0,0
towne ford lincoln mazda hyundai,-438.46153846153845,1950060.7287449397,0,39,14.483371585805532,0.0,0
towne motors inc,-674.1935483870968,424103.494623656,0,31,12.957735153434479,0.0,0
toy barn,750.0,3334230.76923077,0,14,15.01975285674255,0.0,2
toyota credit de puerto rico,1007.1614583333334,5442281.560182155,9,192,15.509709119098362,2.302585092994046,1
toyota financial services,-370.969696969697,1716928.011933104,31,4125,14.356047794780945,3.4657359027997265,1
toyota financial services/avis budget group-open,223.5185185185185,1345685.5293955666,1,270,14.112414871569973,0.6931471805599453,2
toyota financial services/enterprise,310.37735849056605,171957.54716981135,0,53,12.055008721922581,0.0,0
toyota financial services/tmct,414.4736842105263,367374.72004479263,0,95,12.814140363691513,0.0,0
toyota knoxville,503.125,1759322.9166666667,0,16,14.380440154956759,0.0,2
toyota motor sales usa inc,-244.29347826086956,1905413.5063306254,1,92,14.460210131498966,0.6931471805599453,2
toyota motor sales usa inc/buyback,-2211.3636363636365,1252426.0042283298,1,44,14.040593830185587,0.6931471805599453,1
toyota motor sales usa inc/buyback/lexus,-3933.3333333333335,3746666.6666666665,4,24,15.13637738066559,1.6094379124341003,1
toyota motor sales usa inc/program,-60.45276690888765,428587.54656532774,4,1789,12.968252638765176,1.6094379124341003,0
toyota motor sales/lexus,-140.32258064516128,5534904.812268642,2,62,15.526585107226454,1.0986122886681098,1
toyota of clermont,491.1764705882353,2742261.0294117643,1,17,14.82429369595801,0.6931471805599453,2
toyota of fort worth,-988.1578947368421,3070303.3625731,1,19,14.937287255552535,0.6931471805599453,1
toyota of glen burnie,135.19417475728156,871316.6285931848,0,103,13.677761860532993,0.0,0
toyota of greenville,338.7019230769231,1223433.007374907,1,104,14.01717222283348,0.6931471805599453,2
toyota of hollywood,-629.8611111111111,1015350.6944444444,0,36,13.830745607431407,0.0,0
toyota of kirkland,1600.438596491228,1657787.4165502244,0,114,14.320994992873159,0.0,2
toyota of murfreesboro/scion of murfreesboro,-2.272727272727273,533863.6363636364,0,22,13.187897595852585,0.0,0
toyota of naperville inc,-1108.9285714285713,2531789.148351649,0,14,14.744437179013557,0.0,0
toyota of olympia,578.4246575342465,1900508.9421613398,0,73,14.457632798737583,0.0,2
toyota of orlando,372.41379310344826,839317.3616680031,0,87,13.64034536719132,0.0,0
toyota of renton,1426.3513513513512,3924477.2897897908,1,37,15.182743980565247,0.6931471805599453,2
toyota of slidell,342.5,1666673.611111111,0,10,14.326340948385571,0.0,2
toyota of stafford,-167.46031746031747,1423399.897593446,0,63,14.168559564445287,0.0,0
toyota of union city,166.66666666666666,1141544.1176470586,0,18,13.947893269047867,0.0,0
toyota of waldorf,-24.047619047619047,431513.7049941929,0,42,12.975056867706394,0.0,0
toyota of york,-242.85714285714286,927637.3626373627,0,14,13.740397240383464,0.0,0
toyota santa monica,127.55102040816327,1158235.5442176869,0,49,13.962409185872916,0.0,0
toyota scion of downtown la,-470.96774193548384,2599129.0322580645,1,31,14.770687344021976,0.6931471805599453,2
toyota walnut creek,302.77777777777777,1310285.9477124182,0,18,14.085756715245969,0.0,0
toyota west,-1304.5454545454545,1721352.2727272727,0,11,14.358621325904759,0.0,0
trade in solutions,339.5,1522262.3737373743,0,100,14.235708846938797,0.0,2
trade in solutions irvine,45.18348623853211,1882158.2993544003,0,109,14.4479302391981,0.0,2
tradewinds remarketing,-383.7552742616034,3537023.1262962143,7,237,15.078796289282877,2.0794415416798357,1
transworld auto finance & leasing,-1185.4166666666667,2065279.3560606064,0,12,14.540776540808732,0.0,0
treasure coast toyota of stuart,-50.0,1001953.1250000003,0,49,13.817462776145721,0.0,0
triangle auto sales inc,285.1010101010101,1896197.9488765202,1,99,14.455361887134295,0.6931471805599453,2
triangle chevrolet buick inc,315.90909090909093,1558784.0909090908,0,11,14.259417287934111,0.0,2
triangle rent a car,-504.0,1015400.0,0,25,13.83079416632851,0.0,0
